,price,size,distance,has360,province,bathrooms,rooms,municipality,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,exterior_False,exterior_True,showAddress_False,showAddress_True,hasVideo_False,hasVideo_True,hasVideo_unknown,status_good,status_newdevelopment,status_renew,status_unknown,floor_1,floor_14,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_bj,floor_en,floor_ss,floor_st,floor_unknown,hasLift_False,hasLift_True,hasLift_unknown
63,750.0,1.7310345611913007,1.7799964570421416,-0.4577722227031663,0.04769215174753038,0.4667816309805259,-0.16643878352701216,-0.06479609426392376,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
64,550.0,0.06204241170146528,1.828786712064565,-0.4577722227031663,0.04769215174753038,0.4667816309805259,-1.3652515806827943,-0.40732699199713013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
65,700.0,-0.4942883047951465,0.6360142103803,-1.184851141645131,0.41925269158677103,-2.1529164782610577,-1.3652515806827943,-0.4222638663495201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
66,750.0,-0.5760689201201482,-0.9761565215394754,-1.184851141645131,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
67,750.0,-0.049223731597857076,-0.5055315691143792,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.5723006844333899,-0.1152413131085801,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
68,650.0,-0.07704026742268767,0.47691290436460704,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,0.2871458377087898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
69,720.0,1.8144841686657924,-0.13141203559662032,1.9762572622868206,0.41925269158677103,-2.1529164782610577,0.09962447083966598,-0.6490441090963225,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70,700.0,4.512688143674359,1.4351145295303291,-0.4577722227031663,0.04769215174753038,-2.1529164782610577,-0.16643878352701216,-0.4222638663495201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
71,600.0,-0.4942883047951465,0.17174539167753894,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,-0.7699562571415516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
72,650.0,-0.18830641072201001,0.8086379091737433,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,-0.2511142548708391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
73,650.0,-0.07704026742268767,-0.6135888879780237,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.5723006844333899,-0.1152413131085801,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
74,700.0,-0.6333709839192995,-0.5658341315016442,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
75,625.0,-0.16048987489717945,-0.6057312813639255,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.5723006844333899,-0.16459756900255657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
76,595.0,-0.6333709839192995,-1.039605172156338,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
77,650.0,-0.35520562567099356,-0.6770588576825995,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78,725.0,-0.4942883047951465,-0.8468197075546272,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79,750.0,0.7574558073222301,0.4186204273902509,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.09962447083966598,0.2871458377087898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
80,700.0,-1.0506190212917583,-0.5824021082383473,1.9762572622868206,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
81,700.0,-1.13406862876625,-1.2315987849287209,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
82,650.0,-0.2439394823716712,0.5452558084035073,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.5723006844333899,0.2871458377087898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
83,550.0,-0.7724536630434524,-0.23514462523855184,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,-1.4946671826063216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84,650.0,-0.35520562567099356,-0.6891802818392316,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
85,750.0,-0.07704026742268767,-0.9764397608476574,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
86,725.0,0.06204241170146528,-1.0655535474866156,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
87,700.0,0.3402077699497712,0.4781311379481881,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,0.2871458377087898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88,650.0,-0.7724536630434524,-0.5717425643820125,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
89,695.0,0.6183731281980771,-0.8455405622918671,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.09962447083966598,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
90,750.0,-0.35520562567099356,-0.9498213570464101,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
91,650.0,-0.07704026742268767,-0.8558955477523066,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
92,666.0,0.06204241170146528,0.19805923708289092,-0.4577722227031663,0.41925269158677103,-2.1529164782610577,-1.3652515806827943,-0.48621673626244993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
93,750.0,0.28457469830011,0.5095615644045808,-0.4577722227031663,0.41925269158677103,-2.1529164782610577,0.5723006844333899,0.2871458377087898,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
94,630.0,0.17330855500078765,0.905913860822695,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.09962447083966598,-0.9227187472693638,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
95,635.0,-0.35520562567099356,-0.4314020555534687,-0.4577722227031663,0.41925269158677103,0.4667816309805259,1.6137331026220896,-0.8568481104400829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
96,725.0,0.03422587587663469,0.8699150584278732,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.5723006844333899,-0.2511142548708391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
97,740.0,0.7296392714973994,1.1708187535724073,-0.4577722227031663,0.04769215174753038,0.4667816309805259,0.5723006844333899,-0.4456929894235149,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
98,750.0,-0.9115363421676054,-1.2640037982519785,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
99,690.0,-0.07704026742268767,-1.028580158224929,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.5723006844333899,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
100,700.0,-1.0506190212917583,-1.2529178726413903,-0.4577722227031663,0.41925269158677103,0.4667816309805259,1.6137331026220896,1.0366193116610722,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
101,730.0,-0.10485680324751825,-0.08377910247859892,1.9762572622868206,0.41925269158677103,0.4667816309805259,0.09962447083966598,-0.018349629153737897,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
102,750.0,-0.4664717689703159,-1.1070344010075523,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
103,750.0,-0.5499213764448077,-0.06605380383749376,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,-0.016989918199082913,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
104,690.0,-0.9115363421676054,-1.0238290472489626,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
105,675.0,0.45147391324909353,0.6144514759509144,-0.4577722227031663,-2.5064568420377675,-2.1529164782610577,0.5723006844333899,-0.8903677665375757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
106,750.0,0.17330855500078765,-0.5234396027930216,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.09962447083966598,-0.1152413131085801,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
107,650.0,0.45147391324909353,1.0631269047838372,-0.4577722227031663,-2.5064568420377675,0.4667816309805259,0.5723006844333899,-1.2387964731422276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
108,700.0,-0.9115363421676054,-1.2644301800062319,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
109,500.0,1.0575962288721525,1.1657375012952906,1.9762572622868206,-2.5064568420377675,-2.1529164782610577,0.09962447083966598,-1.8521349546919241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
110,600.0,0.4792904490739241,1.096932886728213,-0.4577722227031663,-2.5064568420377675,0.4667816309805259,0.5723006844333899,-1.2387964731422276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111,720.0,-0.7168205913937912,-0.8087499080677175,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
112,595.0,-0.35520562567099356,0.49268902927198244,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,-1.1729461877292824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
113,700.0,-0.6333709839192995,-1.2485322317404983,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
114,750.0,0.6183731281980771,1.7929706447072804,-0.4577722227031663,0.04769215174753038,0.4667816309805259,0.09962447083966598,-0.40732699199713013,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
115,500.0,-0.6333709839192995,0.6442981987486516,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,-1.186180112447524,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
116,750.0,2.2595487418630817,0.5890513057332483,-0.4577722227031663,-2.5064568420377675,-2.1529164782610577,0.5723006844333899,-0.42982082938324584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
117,625.0,0.5905565923732464,0.6042183138488331,-0.4577722227031663,-2.5064568420377675,-2.1529164782610577,0.5723006844333899,-0.8903677665375757,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
118,700.0,0.20112509082561822,1.3586094604814356,-0.4577722227031663,0.41925269158677103,0.4667816309805259,0.5723006844333899,-0.9410476541838466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
119,550.0,0.896538486446383,1.4042932198657272,-0.4577722227031663,-2.5064568420377675,-2.1529164782610577,0.09962447083966598,-1.5759101771970065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120,675.0,0.5349235207235853,1.39442552783872,-0.4577722227031663,0.41925269158677103,-2.1529164782610577,0.5723006844333899,-1.0266029383077029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
121,650.0,-0.6333709839192995,0.9825407532299468,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,-0.7797316384351227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
122,750.0,-0.35520562567099356,-1.2604100091804142,-0.4577722227031663,0.41925269158677103,0.4667816309805259,1.6137331026220896,1.0366193116610722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
123,720.0,-0.6333709839192995,-0.37627698589642344,1.9762572622868206,0.41925269158677103,0.4667816309805259,1.6137331026220896,0.05686441312361755,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
124,624.0,-0.6333709839192995,0.15024356892733234,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,-0.7699562571415516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
125,633.0,-0.6333709839192995,0.15024356892733234,-0.4577722227031663,0.41925269158677103,0.4667816309805259,-1.3652515806827943,-0.7699562571415516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
126,640.0,-0.9671694138172665,-0.634786152332335,-0.4577722227031663,0.41925269158677103,0.4667816309805259,1.6137331026220896,1.0366193116610722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
127,645.0,0.45147391324909353,1.3532492327136787,1.9762572622868206,0.41925269158677103,-2.1529164782610577,0.5723006844333899,-0.9410476541838466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
128,750.0,-0.6055544480944689,-1.2512123456243769,1.9762572622868206,0.41925269158677103,0.4667816309805259,-1.3652515806827943,1.0366193116610722,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
